#{"t_start": 1641507720.5760791, "env_id": null}
r,l,t
12.194704,1001,46288.916837
10.847558,1001,46306.545866
10.037992,322,46312.4191
15.046549,1001,46330.389892
10.972607,1001,46348.858429
4.799328,157,46352.09224
16.425039,1001,46370.399292
19.168792,444,46378.309915
17.651425,1001,46396.13631
6.038969,240,46400.711359
12.048763,1001,46418.451608
10.674309,1001,46436.02153
7.238951,720,46449.186096
11.836774,1001,46467.090081
6.486556,183,46470.624237
13.434175,1001,46488.660371
10.502289,1001,46506.570611
5.095334,178,46509.994543
8.146499,842,46524.73964
8.768233,1001,46542.257536
16.589786,1001,46559.992963
21.19722,1001,46577.998592
12.549104,326,46583.846002
14.338413,370,46590.442552
11.675723,1001,46608.010243
10.141364,663,46619.885174
10.70994,1001,46637.420651
8.101304,1001,46655.277421
9.195222,1001,46673.204702
9.989695,1001,46690.799971
10.316782,1001,46708.354868
12.471318,1001,46726.06675
16.161199,1001,46744.027325
9.615307,1001,46761.835783
11.343557,1001,46780.101536
10.440766,387,46787.097159
15.570223,853,46802.247091
19.163634,1001,46820.227875
10.109783,251,46824.949067
15.237481,904,46841.001544
20.04525,1001,46858.508143
